id,nb_groups,true_victory,true_defeat,ratio_victory,ratio_iou,Embeddings
52,52,41,11,0.788461538461538,0.087430752859687,ProjE
78,78,56,22,0.717948717948718,0.086212256485627,transd
61,61,47,14,0.770491803278688,0.084596636760094,ProjE
89,89,69,20,0.775280898876405,0.083905199003694,transd
90,90,68,22,0.755555555555556,0.082093789391829,transd
51,51,40,11,0.784313725490196,0.080610814464908,ProjE
85,85,61,24,0.717647058823529,0.080370949315582,TransE
77,77,54,23,0.701298701298701,0.079657391590741,transd
79,79,57,22,0.721518987341772,0.079320218394839,transd
88,88,68,20,0.772727272727273,0.079187140945007,transd
50,50,39,11,0.78,0.078965957063067,ProjE
80,80,58,22,0.725,0.078768883169836,transd
87,87,66,21,0.758620689655172,0.078139750699343,transd
86,86,61,25,0.709302325581395,0.077254215867763,distmult
76,76,53,23,0.697368421052632,0.076383307134268,transd
83,83,62,21,0.746987951807229,0.074375006124242,transd
82,82,60,22,0.731707317073171,0.071499273407676,transd
79,79,55,24,0.69620253164557,0.070225862433422,distmult
81,81,59,22,0.728395061728395,0.069450234000324,transd
82,82,61,21,0.74390243902439,0.067610495767539,TransE
94,94,66,28,0.702127659574468,0.066878929635945,distmult
72,72,52,20,0.722222222222222,0.066722751812917,TransE
80,80,60,20,0.75,0.06615694247686,TransE
75,75,52,23,0.693333333333333,0.064842559931314,transd
81,81,60,21,0.740740740740741,0.064664734539701,TransE
78,78,54,24,0.692307692307692,0.064231313894823,distmult
71,71,51,20,0.71830985915493,0.063088697693881,TransE
68,68,49,19,0.720588235294118,0.062734444558825,TransE
74,74,51,23,0.689189189189189,0.06088007542991,transd
79,79,59,20,0.746835443037975,0.059098636984771,TransE
70,70,49,21,0.7,0.059064343025003,TransE
54,54,36,18,0.666666666666667,0.058845295029697,TransE
54,54,42,12,0.777777777777778,0.057102266225936,ProjE
69,69,48,21,0.695652173913043,0.056293090676797,TransE
53,53,41,12,0.773584905660377,0.053894948910461,ProjE
59,59,46,13,0.779661016949153,0.05347604596276,ProjE
78,78,57,21,0.730769230769231,0.053426668476564,TransE
60,60,46,14,0.766666666666667,0.052463155624602,ProjE
68,68,46,22,0.676470588235294,0.051495118154928,transd
67,67,48,19,0.716417910447761,0.051366865104179,TransE
67,67,45,22,0.671641791044776,0.049944799824186,transd
85,85,60,25,0.705882352941176,0.048025321771695,distmult
70,70,49,21,0.7,0.045162140018828,transd
90,90,64,26,0.711111111111111,0.044292925090589,distmult
71,71,47,24,0.661971830985916,0.041874263007712,distmult
53,53,34,19,0.641509433962264,0.040577316514749,TransE
77,77,55,22,0.714285714285714,0.040542144995791,TransE
73,73,50,23,0.684931506849315,0.037543085760364,transd
72,72,49,23,0.680555555555556,0.036619820822597,transd
66,66,44,22,0.666666666666667,0.036439024984604,transd
69,69,47,22,0.681159420289855,0.03564395019491,transd
89,89,62,27,0.696629213483146,0.035156757603823,distmult
88,88,62,26,0.704545454545455,0.035028553415128,distmult
58,58,45,13,0.775862068965517,0.034785933994425,ProjE
63,63,44,19,0.698412698412698,0.034714684001592,TransE
65,65,43,22,0.661538461538462,0.034383282076209,transd
65,65,45,20,0.692307692307692,0.033159543052807,TransE
70,70,46,24,0.657142857142857,0.033098399625523,distmult
64,64,42,22,0.65625,0.030778949562521,transd
71,71,48,23,0.676056338028169,0.029860801461169,transd
75,75,53,22,0.706666666666667,0.029189131082917,TransE
74,74,53,21,0.716216216216216,0.028583609777159,distmult
57,57,44,13,0.771929824561403,0.027556568425448,ProjE
61,61,40,21,0.655737704918033,0.027423044585976,transd
83,83,57,26,0.686746987951807,0.02601324781949,distmult
84,84,54,30,0.642857142857143,0.02503371770762,distmult
52,52,33,19,0.634615384615385,0.024295498093203,TransE
62,62,43,19,0.693548387096774,0.023931524545817,transd
69,69,45,24,0.652173913043478,0.023885762528735,distmult
62,62,43,19,0.693548387096774,0.023670809762278,TransE
60,60,40,20,0.666666666666667,0.023028736098614,transd
56,56,43,13,0.767857142857143,0.020580711736107,ProjE
73,73,52,21,0.712328767123288,0.020245316590793,distmult
63,63,41,22,0.650793650793651,0.018974407360966,transd
66,66,47,19,0.712121212121212,0.017883896149882,TransE
55,55,41,14,0.745454545454545,0.016795131493313,ProjE
72,72,51,21,0.708333333333333,0.015019593396626,distmult
44,44,33,11,0.75,0.013756888757562,ProjE
48,48,37,11,0.770833333333333,0.013106920981654,ProjE
75,75,49,26,0.653333333333333,0.012624020175671,distmult
45,45,34,11,0.755555555555556,0.012617970504131,ProjE
76,76,50,26,0.657894736842105,0.01053054328443,distmult
81,81,56,25,0.691358024691358,0.009725715151735,distmult
47,47,36,11,0.765957446808511,0.005290642288453,ProjE
54,54,34,20,0.62962962962963,0.001183980810644,transd
61,61,42,19,0.688524590163934,-0.001440436548476,TransE
43,43,32,11,0.744186046511628,-0.002303647323844,ProjE
58,58,38,20,0.655172413793103,-0.002429040168147,TransE
22,22,15,6,0.681818181818182,-0.00550925137938,ProjE
60,60,41,19,0.683333333333333,-0.006495024204218,TransE
40,40,29,11,0.725,-0.007710858481655,ProjE
82,82,55,27,0.670731707317073,-0.008639442681961,distmult
46,46,35,11,0.760869565217391,-0.009608947433661,ProjE
51,51,32,19,0.627450980392157,-0.009753893488951,TransE
53,53,33,20,0.622641509433962,-0.012143670801764,distmult
68,68,49,19,0.720588235294118,-0.012449348859092,distmult
59,59,40,19,0.677966101694915,-0.012659275747812,TransE
80,80,55,25,0.6875,-0.012862248400015,distmult
16,16,11,5,0.6875,-0.013126889906862,ProjE
64,64,44,20,0.6875,-0.015491180912821,TransE
67,67,48,19,0.716417910447761,-0.018291956413106,distmult
52,52,34,18,0.653846153846154,-0.020481778679548,transd
59,59,42,17,0.711864406779661,-0.020566381000894,transd
53,53,34,19,0.641509433962264,-0.022765612436398,transd
49,49,30,19,0.612244897959184,-0.023794036933783,TransE
39,39,28,11,0.717948717948718,-0.023942769478627,ProjE
52,52,32,20,0.615384615384615,-0.024944915029477,distmult
56,56,38,18,0.678571428571429,-0.025956314917821,transd
51,51,32,19,0.627450980392157,-0.026732344276051,distmult
51,51,33,18,0.647058823529412,-0.027373215548897,transd
66,66,47,19,0.712121212121212,-0.027926016559995,distmult
43,43,24,19,0.558139534883721,-0.029347424834645,transd
58,58,41,17,0.706896551724138,-0.032219282645088,transd
73,73,51,22,0.698630136986301,-0.032697426615755,TransE
74,74,53,21,0.716216216216216,-0.0336772681847,TransE
50,50,32,18,0.64,-0.038055406182386,transd
41,41,30,11,0.731707317073171,-0.042219400651033,ProjE
38,38,28,10,0.736842105263158,-0.043059177417152,ProjE
77,77,52,25,0.675324675324675,-0.043724148510205,distmult
55,55,37,18,0.672727272727273,-0.045944342037918,transd
65,65,45,20,0.692307692307692,-0.053489563760639,distmult
37,37,27,10,0.72972972972973,-0.053515032610558,ProjE
49,49,38,11,0.775510204081633,-0.061345335890346,ProjE
55,55,35,20,0.636363636363636,-0.061646889779213,distmult
64,64,45,19,0.703125,-0.062760405778279,distmult
49,49,31,18,0.63265306122449,-0.064656411088731,transd
55,55,34,21,0.618181818181818,-0.065942997410705,TransE
62,62,36,26,0.580645161290323,-0.067424112734599,distmult
57,57,37,20,0.649122807017544,-0.067605689274906,TransE
24,24,16,8,0.666666666666667,-0.070654257028561,ProjE
57,57,40,17,0.701754385964912,-0.071839156718694,transd
54,54,35,19,0.648148148148148,-0.075904330412283,distmult
56,56,36,20,0.642857142857143,-0.078735766249201,TransE
14,14,9,5,0.642857142857143,-0.079512120618433,ProjE
48,48,30,18,0.625,-0.079656134277388,transd
36,36,23,13,0.638888888888889,-0.082294491300359,ProjE
63,63,42,21,0.666666666666667,-0.082766766647933,distmult
49,49,29,20,0.591836734693878,-0.085848227232575,distmult
48,48,31,17,0.645833333333333,-0.085973784077909,TransE
50,50,29,21,0.58,-0.086966829053218,distmult
47,47,29,18,0.617021276595745,-0.087001113344779,transd
42,42,31,11,0.738095238095238,-0.088453281705781,ProjE
29,29,19,10,0.655172413793103,-0.090257386789449,ProjE
46,46,27,19,0.58695652173913,-0.090941844728938,transd
35,35,22,13,0.628571428571429,-0.091535968881663,ProjE
45,45,27,18,0.6,-0.092944053291999,transd
23,23,15,8,0.652173913043478,-0.09877845520383,ProjE
61,61,40,21,0.655737704918033,-0.098991810942864,distmult
34,34,22,12,0.647058823529412,-0.100114745433918,ProjE
44,44,26,18,0.590909090909091,-0.100166434112757,transd
50,50,29,21,0.58,-0.1010463367455,TransE
48,48,28,20,0.583333333333333,-0.102574809625639,distmult
33,33,22,11,0.666666666666667,-0.108070097097731,ProjE
28,28,18,10,0.642857142857143,-0.11086533028929,ProjE
56,56,35,21,0.625,-0.117720973123602,distmult
59,59,38,21,0.644067796610169,-0.117776427094648,distmult
60,60,39,21,0.65,-0.117875249323115,distmult
45,45,28,17,0.622222222222222,-0.118991734906505,TransE
58,58,38,20,0.655172413793103,-0.119378245577877,distmult
42,42,24,18,0.571428571428571,-0.119971642866159,TransE
46,46,28,18,0.608695652173913,-0.123067275598809,TransE
21,21,14,7,0.666666666666667,-0.124092693315625,ProjE
15,15,8,7,0.533333333333333,-0.127965047411785,ProjE
57,57,37,20,0.649122807017544,-0.130382144412342,distmult
31,31,20,11,0.645161290322581,-0.132038923446052,ProjE
32,32,21,11,0.65625,-0.1348673195247,ProjE
47,47,28,19,0.595744680851064,-0.135787417165398,TransE
40,40,22,18,0.55,-0.1358564981626,transd
45,45,25,20,0.555555555555556,-0.136380056017751,distmult
46,46,27,19,0.58695652173913,-0.137878144882673,distmult
41,41,23,18,0.560975609756098,-0.139829090884929,transd
44,44,27,17,0.613636363636364,-0.142362175917361,TransE
44,44,25,19,0.568181818181818,-0.143973052820459,distmult
47,47,27,20,0.574468085106383,-0.146100506226741,distmult
42,42,24,18,0.571428571428571,-0.153799479195758,transd
36,36,18,18,0.5,-0.156496553515046,transd
43,43,24,19,0.558139534883721,-0.157034680747152,distmult
25,25,16,9,0.64,-0.158246406633376,ProjE
30,30,19,11,0.633333333333333,-0.160426693999865,ProjE
41,41,23,18,0.560975609756098,-0.160661929167069,distmult
40,40,22,18,0.55,-0.16478887118923,distmult
39,39,21,18,0.538461538461538,-0.171518043995598,distmult
43,43,26,17,0.604651162790698,-0.172865635332544,TransE
39,39,21,18,0.538461538461538,-0.177553972265191,transd
42,42,23,19,0.547619047619048,-0.182760485889489,distmult
39,39,21,18,0.538461538461538,-0.182796684919873,TransE
35,35,17,18,0.485714285714286,-0.190295183541508,transd
38,38,20,18,0.526315789473684,-0.193745499432177,distmult
38,38,22,16,0.578947368421053,-0.194408371226916,TransE
38,38,20,18,0.526315789473684,-0.196485375546828,transd
37,37,19,18,0.513513513513513,-0.197476150099472,transd
36,36,18,18,0.5,-0.204219061897146,distmult
27,27,18,9,0.666666666666667,-0.20752269840121,ProjE
41,41,24,17,0.585365853658537,-0.208376781317906,TransE
37,37,19,18,0.513513513513513,-0.211966575054951,distmult
12,12,5,7,0.416666666666667,-0.212406204790396,ProjE
34,34,16,18,0.470588235294118,-0.217141814811949,distmult
17,17,10,7,0.588235294117647,-0.226803962838212,ProjE
40,40,22,18,0.55,-0.230587575805015,TransE
34,34,16,18,0.470588235294118,-0.234403696767108,transd
35,35,17,18,0.485714285714286,-0.240085700072289,distmult
33,33,16,17,0.484848484848485,-0.245004410470671,distmult
37,37,21,16,0.567567567567568,-0.246292859126598,TransE
10,10,5,5,0.5,-0.253347498938389,ProjE
33,33,15,18,0.454545454545455,-0.254739160213649,transd
19,19,12,7,0.631578947368421,-0.269728127618922,ProjE
13,13,5,8,0.384615384615385,-0.273734502987898,ProjE
32,32,14,18,0.4375,-0.279108627683153,transd
26,26,17,9,0.653846153846154,-0.282263949872305,ProjE
30,30,14,16,0.466666666666667,-0.285635314013211,distmult
32,32,14,18,0.4375,-0.29518275656057,distmult
31,31,13,18,0.419354838709678,-0.305477410410208,transd
9,9,4,5,0.444444444444444,-0.306098501483323,ProjE
31,31,13,18,0.419354838709678,-0.317529328054282,distmult
33,33,17,16,0.515151515151515,-0.321822628950995,TransE
29,29,12,17,0.413793103448276,-0.328301103806373,distmult
18,18,11,7,0.611111111111111,-0.335660071095715,ProjE
36,36,21,15,0.583333333333333,-0.343886025662125,TransE
25,25,11,14,0.44,-0.360387458343318,distmult
11,11,7,4,0.636363636363636,-0.368284440526168,ProjE
35,35,20,15,0.571428571428571,-0.374398886346158,TransE
31,31,13,18,0.419354838709678,-0.377897450539768,TransE
32,32,12,20,0.375,-0.394032845171004,TransE
28,28,11,17,0.392857142857143,-0.397963118030888,distmult
8,8,4,4,0.5,-0.402541440855166,ProjE
34,34,19,15,0.558823529411765,-0.406762285268773,TransE
27,27,10,17,0.37037037037037,-0.415264249110731,distmult
30,30,16,14,0.533333333333333,-0.417594407477155,TransE
19,19,9,10,0.473684210526316,-0.419980825813433,TransE
17,17,7,10,0.411764705882353,-0.427457464503741,TransE
24,24,8,16,0.333333333333333,-0.42940902333328,distmult
20,20,13,7,0.65,-0.44602481125901,ProjE
23,23,8,15,0.347826086956522,-0.450101301093002,distmult
27,27,9,18,0.333333333333333,-0.455372493500868,transd
30,30,10,20,0.333333333333333,-0.457102443560436,transd
20,20,9,11,0.45,-0.458005829605946,TransE
26,26,9,17,0.346153846153846,-0.459472678904334,distmult
29,29,13,16,0.448275862068966,-0.476489895505366,TransE
28,28,12,16,0.428571428571429,-0.480047290875207,TransE
29,29,9,20,0.310344827586207,-0.484922284074899,transd
22,22,7,15,0.318181818181818,-0.490550010905909,distmult
27,27,11,16,0.407407407407407,-0.495625012054819,TransE
22,22,9,13,0.409090909090909,-0.500843304241346,TransE
18,18,7,11,0.388888888888889,-0.518270549903008,TransE
21,21,5,16,0.238095238095238,-0.529776585182291,distmult
26,26,7,19,0.269230769230769,-0.531324722475274,transd
28,28,9,19,0.321428571428571,-0.540855757886743,transd
26,26,9,17,0.346153846153846,-0.545997758731239,TransE
16,16,6,10,0.375,-0.573143875994268,TransE
25,25,8,17,0.32,-0.579187027839976,transd
24,24,6,18,0.25,-0.598055146537747,transd
19,19,6,13,0.31578947368421,-0.599747047601376,distmult
7,7,2,5,0.285714285714286,-0.600342865799905,ProjE
23,23,5,18,0.217391304347826,-0.600594856273652,transd
23,23,9,14,0.391304347826087,-0.613960797125523,TransE
14,14,4,10,0.285714285714286,-0.621261411813142,TransE
25,25,9,16,0.36,-0.625981099076058,TransE
24,24,9,15,0.375,-0.639364083590643,TransE
18,18,4,14,0.222222222222222,-0.656278195571493,distmult
21,21,5,16,0.238095238095238,-0.666799343599166,transd
16,16,3,13,0.1875,-0.678256707408892,distmult
20,20,7,13,0.35,-0.679773377052381,transd
15,15,4,11,0.266666666666667,-0.715340544155257,TransE
19,19,6,13,0.31578947368421,-0.73110008831862,transd
22,22,7,15,0.318181818181818,-0.731648936108519,transd
20,20,6,14,0.3,-0.749087637854215,distmult
21,21,7,14,0.333333333333333,-0.752814320256187,TransE
17,17,3,14,0.176470588235294,-0.755912033502409,distmult
15,15,2,13,0.133333333333333,-0.793974153330775,distmult
18,18,5,13,0.277777777777778,-0.843649318053662,transd
5,5,1,4,0.2,-0.872372645532528,ProjE
10,10,2,8,0.2,-0.889220881502737,TransE
14,14,2,12,0.142857142857143,-0.901969316503512,distmult
17,17,3,14,0.176470588235294,-0.935320796225476,transd
13,13,4,9,0.307692307692308,-0.93851422316938,TransE
15,15,3,12,0.2,-0.94838181332728,transd
16,16,3,13,0.1875,-0.967946218150052,transd
12,12,3,9,0.25,-1.00777823506818,TransE
14,14,3,11,0.214285714285714,-1.0197641279799,transd
6,6,2,4,0.333333333333333,-1.04525756959864,ProjE
11,11,3,8,0.272727272727273,-1.06150966950893,TransE
9,9,2,7,0.222222222222222,-1.0632475674435,TransE
4,4,1,3,0.25,-1.07532300309603,ProjE
13,13,3,10,0.230769230769231,-1.08964679722674,transd
11,11,2,9,0.181818181818182,-1.20554464909079,transd
8,8,2,6,0.25,-1.24181085272249,transd
13,13,4,9,0.307692307692308,-1.3092411099169,distmult
7,7,2,5,0.285714285714286,-1.37277995216233,distmult
8,8,2,6,0.25,-1.37367766653007,TransE
9,9,1,8,0.111111111111111,-1.37482917912102,distmult
12,12,2,10,0.166666666666667,-1.38507525437709,distmult
12,12,2,10,0.166666666666667,-1.40039641742606,transd
7,7,1,6,0.142857142857143,-1.41233535047085,TransE
10,10,2,8,0.2,-1.42465162367422,transd
9,9,2,7,0.222222222222222,-1.43790465694311,transd
3,3,0,3,0,-1.44632689950738,ProjE
3,3,0,3,0,-1.49950326617953,transd
10,10,2,8,0.2,-1.5413086862615,distmult
3,3,0,3,0,-1.59628421348139,TransE
8,8,2,6,0.25,-1.59630543114841,distmult
7,7,2,5,0.285714285714286,-1.65428034905676,transd
11,11,3,8,0.272727272727273,-1.75899964777886,distmult
6,6,2,4,0.333333333333333,-1.83714649747933,transd
6,6,0,6,0,-1.90522847179778,TransE
5,5,2,3,0.4,-1.93724533998722,distmult
2,2,0,2,0,-1.95705616079317,transd
2,2,0,2,0,-1.95705616079317,ProjE
2,2,0,2,0,-2.00379648709307,distmult
5,5,1,4,0.2,-2.28332118812669,transd
5,5,0,5,0,-2.35852520187375,TransE
4,4,0,4,0,-2.65417072075963,transd
4,4,0,4,0,-2.98624815213939,distmult
6,6,1,5,0.166666666666667,-2.99665901220825,distmult
4,4,0,4,0,-3.10731071592022,TransE
2,2,0,2,0,-3.18353492049948,TransE
1,1,0,1,0,-3.20192345827367,TransE
1,1,0,1,0,-3.20192345827367,distmult
1,1,0,1,0,-3.20192345827367,transd
1,1,0,1,0,-3.20192345827367,ProjE
3,3,0,3,0,-3.58438606565456,distmult
